Name	Actor	Genre	Directors	Maturity	Story-line	Popularity	Distributed_by	Production_Company,Name,Production_Company,Distributed_by,Popularity,Story-line,Actor,Maturity,Genre,Directors
80094260,Trailer Park Boys: Out of the Park: Europe,,,,"The Trailer Park Boys are thrilled to get a free trip to Europe, until they arrive and learn about their corporate sponsor's unusual requirements.","Mike Smith, John Paul Tremblay, Robb Wells",16+ ,"Series, Canadian TV Programmes, Comedy Programmes",
80029368,Chris D'Elia: Incorrigible,,,,Stand-up comedian Chris D'Elia covers everything from how to improve the NFL to why dating is evil and that babies should grow up before they're born.,Chris D'Elia,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Bill D'Elia
80171733,Roxanne Roxanne,"
I am OTHER
Significant Productions
",Netflix,Chanté Adams won a Special Jury Award for Breakthrough Performance at the Sundance Film Festival. Mahershala Ali co-stars.,"She grew up in a tough New York neighborhood in the '80s and made history with ""Roxanne's Revenge."" The story of teen battle rap champ Roxanne Shanté.","Chanté Adams, Mahershala Ali, Nia Long",16+ ,"Hollywood Films, Teen Films, Critically-acclaimed Films, Award-winning Films, Dramas, Biographical Dramas, Dramas based on real life",Michael Larnell
80158875,Greg Davies: You Magnificent Beast,,,Teacher-turned-comic Davies scored a BAFTA nomination for his turn as the disapproving dad in British sitcom “Cuckoo.”,"British comedian Greg Davies revisits terrifying dates, manscaping disasters, his father's pranks and more in a savagely funny stand-up special.",Greg Davies,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Peter Orton
80009431,Virunga,,,This critically acclaimed account of the battle to save endangered gorillas garnered an Oscar nod for Best Documentary.,The Oscar-nominated true story of the rangers risking their lives to save Africa's most precious national park and its endangered gorillas.,,16+ ,"Critically-acclaimed Films, British Films, Award-winning Films, Documentaries, Critically-acclaimed Documentaries, Social & Cultural Documentaries, Science & Nature Documentaries",Orlando von Einsiedel
80138672,Jimmy: The True Story of a True Idiot,,,"This true story of Jimmy Onishi's unlikely rise to fame was produced by Sanma, Japan's top comedian.","In the 1980s, a simple-minded fool named Hideaki meets comedy legend Sanma, changes his name to Jimmy and becomes a comedic superstar.","Akiyoshi Nakao, Tetsuji Tamayama, Hiroyuki Onoue",16+ ,"Series, Japanese Programmes, Asian Programmes, Drama Programmes, Comedy Programmes",
80195801,Club de Cuervos Presents: The Ballad of Hugo Sánchez,,,,Chava Iglesias's doting personal assistant Hugo Sánchez is tasked with leading Club de Cuervos to victory in Nicaragua -- if only his mom will let him.,"Jesús Zavala, Ianis Guerrero, Mauro Mauad",16+ ,"Series, Mexican TV Programmes, Comedy Programmes",
80142316,Casting JonBenet,Forensic FilmsSymbolic ExchangeMeridian Entertainment,Netflix,Director Kitty Green's hybrid documentary was nominated for the Grand Jury Prize at the Sundance Film Festival.,Local actors from JonBenet Ramsey's hometown offer multiple perspectives on her 1996 murder as they vie to play roles in a dramatization of the case.,,13+ ,"Critically-acclaimed Films, Award-winning Films, Crime Films, Crime Documentaries, Documentaries, Critically-acclaimed Documentaries, True Crime Documentaries",Kitty Green
80059446,Wormwood,,,"Peter Sarsgaard stars as Frank Olson in this innovative story from Oscar-winning ""Fog of War"" director Errol Morris.","In this genre-bending tale, Errol Morris explores the mysterious death of a U.S. scientist entangled in a secret Cold War program known as MK-Ultra.","Peter Sarsgaard, Molly Parker, Christian Camargo",13+ ,"Series, Documentary Programmes, American Programmes, Crime Programmes, Crime Documentaries, Documentaries, True Crime Documentaries, Historical Documentaries",
80113090,Julie's Greenroom,Netflix,,"An all-star lineup of special guests includes Idina Menzel, Josh Groban, Alec Baldwin, Sara Bareilles and Carol Burnett.",Adorable puppets stage their own musical under the watchful eye of mentor Julie Andrews in this original kids' series from the Jim Henson Company.,"Julie Andrews, Giullian Yao Gioiello, Jennifer Barnhart",All ,"Kids' Music, Series, Kids’ Programmes, Education, Little Kids TV, Little Kids, Education & Guidance",
80216224,Katt Williams: Great America,,,,"The King of underground comedy delivers unflinching riffs on the American political climate, racial tensions, sex and his disdain for roast beef.",Katt Williams,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Leslie Small
80134780,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",,,"Macdonald rose to fame in the 1990s as the anchor of the ""Weekend Update"" segment on ""Saturday Night Live.""","In this new stand-up special, Norm Macdonald delivers sly, deadpan observations from an older -- and perhaps even wiser -- point of view.",Norm Macdonald,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Liz Plonka
80239831,Zion,,,Floyd Russ's inspirational documentary was a nominee for the Short Film Grand Jury Prize at the Sundance Film Festival.,"Born without legs and stuck in foster care for years, teen Zion Clark finds his calling when he pursues competitive wrestling. A documentary short.",Zion Clark,7+ ,"Documentaries, Biographical Documentaries, Sports Documentaries, Sports Films",Floyd Russ
80213654,D.L. Hughley: Contrarian,,,"A member of the ""Kings of Comedy"" tour, Hughley earned multiple NAACP Image Award nods for his sitcom ""The Hughleys.""","D.L. Hughley riffs on hot-button political issues, celebrity scandals, his mother's tough love and more in a rapid-fire stand-up show in Philadelphia.",D.L. Hughley,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Jay Chapman
80124680,Gad Gone Wild,,,"Often dubbed the ""Jerry Seinfeld of France,"" Gad Elmaleh made a bold leap into the U.S. comedy scene in 2015.",French comic Gad Elmaleh regales a Montreal crowd with tales of awkward mix-ups and baffling customs he's encountered since moving to the U.S.,Gad Elmaleh,13+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Mario Rouleau
80211384,The Joel McHale Show with Joel McHale,Netflix,,,"Trending news, pop culture, social media, original sketches and more come together in host Joel McHale's comedy commentary show.",Joel McHale,16+ ,"Series, Reality, Variety & Talk Shows, American Programmes, Comedy Programmes, Stand-up & Chat Shows",
80108450,El Vato,NBC Universo,,"Mexican pop singing sensation El Dasa stars in the series, loosely based on his own unlikely path to fame.","Regional Mexican singer El Vato and his friends struggle to succeed in the enticing but deceptive music world in Los Angeles, California.","El Dasa, Cristina Rodlo, Ricardo Polanco",16+ ,"Series, Mexican TV Programmes, Award-winning TV Programmes, Drama Programmes, Comedy Programmes",
80212251,Welcome to the Family,,,,"When an evicted single mom's estranged father dies, she and his second wife cover up his death after learning they've been written out of his will.","Melani Olivares, Ivan Massagué, Yolanda Ramos",16+ ,"Series, Spanish TV Programmes, Drama Programmes, Comedy Programmes",
80187052,Time: The Kalief Browder Story,Spike and BET,,"Rapper Jay-Z, who met with Browder after his release, co-produced this revealing documentary series.","This series traces the tragic case of Kalief Browder, a Bronx teen who spent three horrific years in jail, despite never being convicted of a crime.",,16+ ,"Series, Documentary Programmes, American Programmes, Documentaries, Biographical Documentaries, Social & Cultural Documentaries",
80049871,Michael Che Matters,,,"Michael Che earned a 2016 Emmy nomination for his work with the ""Saturday Night Live"" writing team.","""SNL"" star Michael Che takes on hot-button topics like inequality, homophobia and gentrification in this stand-up set filmed live in Brooklyn.",Michael Che,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Oz Rodriguez
80174918,ID-0,,,,"In the midst of a field exercise operating I-Machines, Alliance Academy student Maya Mikuri is thrown into an entirely different kind of adventure.","Kazuyuki Okitsu, Minami Tsuda, Masaya Matsukaze",13+ ,"Anime, Cyborg & Robot Anime, Anime Sci-Fi, Anime Series, Series, Japanese Programmes, Cyberpunk",
81001809,Lessons from a School Shooting: Notes from Dunblane,,,,"Two priests -- one from Dunblane, Scotland, the other from Newtown, Connecticut -- bond over school tragedies that occurred 16 years apart.",,13+ ,"Critically-acclaimed Films, Award-winning Films, Crime Films, Crime Documentaries, Documentaries, Critically-acclaimed Documentaries, Social & Cultural Documentaries",Kim A. Snyder
80244782,Forgive Us Our Debts,"
La Luna[2]
Peacock Film GmbH[2]
Lotus Production[2]
Leone Film Group
Rai Cinema
Netflix
",Netflix,,"Threatened by creditors, a newly unemployed man agrees to work for a debt collector, but soon discovers his deal with the devil has unexpected costs.","Marco Giallini, Claudio Santamaria, Jerzy Stuhr",16+ ,"International Films, Dramas",Antonio Morabito
80134826,Jo Koy: Live from Seattle,,,,"Between raising a teenage boy and growing up with a Filipino mother, stand-up comic Jo Koy has been through a lot. He's here to tell you all about it.",Jo Koy,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Shannon Hartman
80195828,Paquita Salas,Neox,,"Won three 2017 Feroz Awards: Best Comedy Series, Best Actor (Brays Efe) and Best Supporting Actress (Belén Cuesta).","One of Spain's best talent agents in the '90s, Paquita now finds herself searching desperately for new stars after suddenly losing her biggest client.","Brays Efe, Belén Cuesta, Lidia San José",16+ ,"Series, Spanish TV Programmes, Comedy Programmes",
80065491,Captive,,,,"This documentary series reconstructs history's most complex, high-stakes hostage negotiations as kidnapping victims recount their terrifying ordeals.",,16+ ,"Series, Documentary Programmes, American Programmes, Documentaries, Historical Documentaries",
80095626,Hibana: Spark,Netflix,,,A dramatic series about friendship and conflict between two comedians who search for meaning in life and comedy. Based on the prize-winning book.,"Kento Hayashi, Kazuki Namioka, Mugi Kadowaki",16+ ,"Series, Japanese Programmes, TV Programmes based on Books, Asian Programmes, Drama Programmes",
70308278,Mission Blue,,,"Oscar-winning director James Cameron (""Titanic"") is among the experts contributing to this Netflix Original Documentary.",This documentary follows oceanographer Sylvia Earle's campaign to save the world's oceans from threats such as overfishing and toxic waste.,"James Cameron, Michael deGruy, Sylvia Earle",7+ ,"Critically-acclaimed Films, Award-winning Films, Documentaries, Critically-acclaimed Documentaries, Science & Nature Documentaries","Robert Nixon, Fisher Stevens"
80161104,The 4th Company,,,"This crime drama won nine Ariel Awards (Mexico's top honor), including Best Picture and Best Actor (Adrián Ladrón).","In a violent prison in 1970s Mexico, a young inmate lands a spot on a football team that doubles as an enforcer squad for a corrupt administration.","Adrian Ladron, Andoni Gracia, Hernán Mendoza",16+ ,"Critically-acclaimed Films, International Films, Latin American Films, Award-winning Films, Crime Films, Gangster Films, Crime Dramas, Action & Adventure, Crime Action & Adventure, Dramas, Dramas based on real life, Sports Dramas, Sports Films","Mitzi Vanessa Arreola, Amir Galvan Cervera"
80046193,Lady Dynamite,Netflix,,"Judd Apatow, Sarah Silverman and Patton Oswalt guest star with Bamford, who won an American Comedy Award in 2014.",Comedian Maria Bamford stars in a series inspired by her own life. It's the sometimes surreal story of a woman who loses -- and then finds -- her s**t.,"Maria Bamford, Fred Melamed, Mary Kay Place",16+ ,"Series, American Programmes, Comedy Programmes",
80198545,Trailer Park Boys: Out of the Park: USA,,,,"The boys are back on the loose as Bubbles, Julian and Ricky head south of the Canadian border for some outrageous American adventures.","John Paul Tremblay, Robb Wells, Mike Smith",16+ ,"Series, Canadian TV Programmes, Comedy Programmes",
80038335,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),,,,"Jen Kirkman delivers some sharp, hilarious truths about divorce, kids, sex and turning 40 in this Netflix original comedy special.",Jen Kirkman,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Lance Bangs
80151483,Def Comedy Jam 25,,,,"In this special live event, giants of stand-up come together to commemorate the 25th anniversary of Russell Simmons's groundbreaking ""Def Comedy Jam.""","Dave Chappelle, Steve Harvey, Cedric the Entertainer",16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Louis J. Horvitz
80066798,Keith Richards: Under the Influence,,,,"In a documentary with unparalleled access, discover the people and sounds that inspired rock 'n' roll legend Keith Richards from childhood to today.",Keith Richards,16+ ,"Music & Musicals, Rock & Pop, Music & Concert Documentaries, Documentaries, Biographical Documentaries",Morgan Neville
80210691,End Game,,,"Filmmakers Rob Epstein and Jeffrey Friedman also directed ""The Celluloid Closet"" and the Oscar-winning ""Common Threads.""","Facing an inevitable outcome, terminally ill patients meet extraordinary medical practitioners seeking to change our approach to life and death.",,13+ ,Documentaries,"Rob Epstein, Jeffrey Friedman"
80103818,David Brent: Life on the Road,"
Entertainment One
BBC Films
",Entertainment One,"Ricky Gervais won three BAFTA TV Awards and a Golden Globe for his portrayal of David Brent in ""The Office.""","With ""The Office"" long in the past, middling salesman David Brent ditches work and goes on tour with his rock band in a disastrous stab at stardom.","Ricky Gervais, Doc Brown, Tom Basden",16+ ,"British Films, Comedies, Dark Comedies",Ricky Gervais
80044093,Team Foxcatcher,,,,"With never-before seen home video, this film recounts the paranoid downward spiral of John E. du Pont and the murder of Olympic wrestler Dave Schultz.",,13+ ,"Critically-acclaimed Films, Crime Films, Crime Documentaries, Documentaries, Critically-acclaimed Documentaries, Biographical Documentaries, Sports Documentaries, Sports Films",Jon Greenhalgh
81000509,On Children,,,"A winner of Taiwan's Golden Bell Awards, Chen Hui-ling directs this chilling series based on Wu Xiaole’s novel.","These uncanny tales reveal a world where individuals face the tragic consequences of social pressure, parental oppression and family dysfunction.","Chuan-Chen Yeh, Chung Hsin-ling, Frances Wu",16+ ,"Series, Chinese  Programmes, Taiwanese TV Programmes, TV Programmes based on Books, Teen Programmes, Asian Programmes, Drama Programmes, Sci-Fi & Fantasy Programmes",
80184834,Ryan Hamilton: Happy Face,,,,"Small-town import Ryan Hamilton charms New York with folksy comic observations on big-city life, hot-air ballooning and going to Disney World alone.",Ryan Hamilton,13+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Marcus Raboy
80239459,The Break with Michelle Wolf,Netflix,,,Nobody's safe as Michelle Wolf unapologetically takes aim in this weekly topical show that blends sketches with live comedy and in-studio guests.,Michelle Wolf,16+ ,"Series, Reality, Variety & Talk Shows, American Programmes, Comedy Programmes, Stand-up & Chat Shows",
80199051,The Many Faces of Ito,,,,A jaded rom-com screenwriter in her 30s mines four love-sick women for their stories under the guise of providing them with romantic advice.,"Fumino Kimura, Nozomi Sasaki, Mirai Shida",13+ ,"Series, Japanese Programmes, TV Programmes based on Books, Romance Programmes, Asian Programmes, Drama Programmes",
80213655,The Honeymoon Stand Up Special,,,,"Impending parenthood does funny things to Natasha Leggero and Moshe Kasher, who dissect family, relationships and more in a trio of stand-up specials.","Natasha Leggero, Moshe Kasher",16+ ,"Series, American Programmes, Comedy Programmes, Stand-up & Chat Shows, Stand-up Comedy",
80159586,The Most Assassinated Woman in the World,,"Netflix[1]
Fontana, (Belgium) Sinner Films (UK)",César winner Niels Schneider plays a reporter drawn into the orbit of Paula Maxa (Anna Mouglalis) in this moody thriller.,"In 1930s Paris, an actress famous for her gory death scenes at the Grand Guignol Theater contends with a mysterious stalker and ghosts from her past.","Anna Mouglalis, Niels Schneider, André Wilms",16+ ,"International Films, French Films, Crime Films, Crime Dramas, Dramas, Biographical Dramas, Thrillers, Mind Game Thrillers, Crime Thrillers, Psychological Thrillers",Franck Ribière
80156688,Flint Town,Netflix,,,"Over a two-year period, filmmakers embedded with cops in Flint, Michigan, reveal a department grappling with volatile issues in untenable conditions.",,16+ ,"Series, Documentary Programmes, American Programmes, Documentaries, Social & Cultural Documentaries, Political Documentaries",
80080617,Theo Von: No Offense,,,"Theo Von debuted on MTV's ""Road Rules"" and hosts TV prank show ""Deal with It"" and hit web show ""Primetime in No Time.""","Southern charmer Theo Von offers up a twisted take on his dating mishaps, meeting Brad Pitt, chasing down fugitive chimpanzees and more.",Theo Von,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",John Asher
80046779,Anjelah Johnson: Not Fancy,,,"Before stand-up, Anjelah Johnson was an NFL cheerleader for the Oakland Raiders and performed in Super Bowl XXXVII.","The actress, comedian and YouTube sensation riffs on everything from nail salons and Gypsies to Mexican moms and super-sleuthing Liam Neeson.",Anjelah Johnson-Reyes,7+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Jay Karas
80108759,David Cross: Making America Great Again!,,,"The Emmy-winning Cross became an alt comedy icon with his work on ""Mr. Show"" and ""Arrested Development.""","Cross skewers Donald Trump, religious taboos and American swagger in a provocative night of comedy at the Paramount Theatre in Austin, Texas.",David Cross,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Alex Coletti
80097003,Burning Sands,,,,Promising student Zurich opens his eyes to some hard truths when his fraternity's violent hazing escalates into a disastrous hell night.,"Trevor Jackson, Alfre Woodard, Trevante Rhodes",16+ ,"Critically-acclaimed Films, Dramas, Independent Dramas, Independent Films",Gerard McMurray
80149064,Buddy Thunderstruck: The Maybe Pile,,,,"Champion truck-racing dog Buddy and his best friend, ferret mechanic Darnell, paw through the ""maybe pile"" and test out a bunch of crazy stunts.","Brian Atkinson, Ted Raimi, Harry Chaskin",7+ ,"Animation, Series, Kids’ Programmes, Talking-Animal Kids' TV, Comedy Programmes, TV Cartoons",Harry Chaskin
80157137,Coach Snoop,,,,"Fueled by his own rough upbringing, Snoop Dogg creates a youth football league to keep at-risk kids off the streets and focused on their goals.",Snoop Dogg,16+ ,"Series, Reality, Variety & Talk Shows, American Programmes",
80168230,Strong Island,,,"With this cinematic memoir, Ford became the first openly transgender director to win an Emmy and earn an Oscar nomination.","The forces of family, grief and racial injustice converge in this Oscar-nominated documentary exploring the murder of filmmaker Yance Ford's brother.",,16+ ,"Critically-acclaimed Films, Award-winning Films, Crime Films, Crime Documentaries, Documentaries, Critically-acclaimed Documentaries, True Crime Documentaries, Social & Cultural Documentaries",Yance Ford
70308063,"What Happened, Miss Simone?",,,This Oscar-nominated portrait of a controversial icon won an Emmy for Outstanding Documentary or Nonfiction Special.,"Using never-before-heard recordings, rare archival footage and her best-known songs, this is the story of legendary singer and activist Nina Simone.",,13+ ,"Critically-acclaimed Films, Music & Musicals, Music & Concert Documentaries, Award-winning Films, Documentaries, Critically-acclaimed Documentaries, Biographical Documentaries, Social & Cultural Documentaries",Liz Garbus
80044804,Demetri Martin: Live (At the Time),,,"Martin won a Writers Guild Award in 2005 for his work on ""Late Night With Conan O’Brien.""","Demetri Martin brings his off-kilter take on acoustic guitar, hairless cats, color schemes, and the word ""nope"" to Washington in his original special.",Demetri Martin,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Jay Karas
80217151,Baby Ballroom,,,,"Step into the cutthroat world of kids' ballroom dancing, where ambitious instructors, proud parents and pint-sized performers waltz to win.","Warren Bullock, Jane Bullock",13+ ,"Series, Reality, Variety & Talk Shows, British Programmes",
80187435,Craig Ferguson: Tickle Fight,,,,"Cheeky comic Craig Ferguson keeps it casual as he discusses '70s porn, Japanese toilets and his mildly crime-filled days as a talk show host.",Craig Ferguson,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Jay Chapman
80097472,Sky Ladder: The Art of Cai Guo-Qiang,,,"Directed by Oscar winner Kevin Macdonald, this awe-inspiring film received a Sundance Grand Jury Prize nomination.","Known for his spectacular pyrotechnic displays, Chinese artist Cai Guo-Qiang creates his most ambitious project yet in this breathtaking documentary.",Cai Guo-Qiang,13+ ,"Critically-acclaimed Films, Documentaries, Critically-acclaimed Documentaries, Social & Cultural Documentaries",Kevin MacDonald
80050006,I'm Brent Morin,,,"A frequent guest on ""Conan,"" actor and comedian Brent Morin also stars in the sitcom ""Undateable.""","In a witty solo show, Brent Morin serves up infectious laughs on the agony of puberty, hot guy problems and the time a girl dumped him for a magician.",Brent Morin,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Lance Bangs
80011852,The Other One: The Long Strange Trip of Bob Weir,Next Entertainment,Netflix,"In 1994, Bob Weir was inducted into the Rock and Roll Hall of Fame as part of the Grateful Dead.",This chronicle of Bob Weir highlights his brotherhood with Jerry Garcia and his success as a member of one of the world's most influential bands.,Bob Weir,13+ ,"Music & Musicals, Rock & Pop, Music & Concert Documentaries, Documentaries, Biographical Documentaries",Mike Fleiss
80192834,Reversing Roe,,,,"Through interviews with abortion rights supporters and opponents, this film lifts the lid on a decades-long political campaign to overturn Roe v. Wade.","Ricki Stern, Annie Sundberg",16+ ,"Documentaries, Political Documentaries",
70299904,The Battered Bastards of Baseball,,Netflix,Movie star owner. Open tryouts. A disgraced former Yankee. Play ball!,"The colorful true story of the Portland Mavericks, a scrappy, independent baseball team of underdogs started by actor Bing Russell in the 1970s.","Todd Field, Kurt Russell",13+ ,"Documentaries, Historical Documentaries, Sports Documentaries, Sports Films","Chapman Way, Maclain Way"
80106337,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,,,This quirky comedy's award-winning predecessor was one of the highest-grossing Swedish films of all time.,"In need of money, an eccentric ex-spy and his younger octogenarian partner embark on an international quest for a valuable Soviet soda formula.","Robert Gustafsson, Jens Hultén, Caroline Boulton",16+ ,"International Films, Swedish Films, Crime Films, Crime Comedies, Comedies, Wacky Comedies, Spoofs & Satires","Felix Herngren, Måns Herngren"
80131280,Sunday's Illness,,Zeta Cinema,,"Decades after being abandoned as a young child, Chiara finds her mother and asks her to spend 10 days together in a remote location.","Bárbara Lennie, Susi Sánchez, Miguel Ángel Solá",13+ ,"Critically-acclaimed Films, International Films, Spanish Films, Dramas",Ramón Salazar
80028208,Tig,,,"Tig Notaro received a Best Comedy Album Grammy nomination for her album ""Live.""",Comedian Tig Notaro announced her cancer diagnosis at what became a legendary stand-up set in 2012. Follow her search for humor amid devastating news.,Tig Notaro,13+ ,"Stand-up & Chat Shows, Stand-up Comedy, Documentaries, Biographical Documentaries","Kristina Goolsby, Ashley York"
80177405,Marc Maron: Too Real,,,"The beloved podcaster and surly star of ""GLOW"" returns to the stage for a night of unvarnished stand-up comedy.","Battle-scarred stand-up comedian Marc Maron unleashes a storm of ideas about meditation, mortality, documentary films and our weird modern world.",Marc Maron,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Lynn Shelton
80171561,Shot in the Dark,,,,"Three rival freelance stringers scour the streets at night to film crime scenes, fires, accidents -- and anything else they can sell to news outlets.",,16+ ,"Series, Reality, Variety & Talk Shows, American Programmes",
80117811,Jim Gaffigan: Cinco,,,"This wide-ranging, deadpan special earned Gaffigan a Grammy nomination for Best Comedy Album.",America's king of clean comedy delivers wickedly funny jokes in his fifth hour-long special.,Jim Gaffigan,13+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Jeannie Gaffigan
80151384,Tig Notaro Happy To Be Here,,,"Emmy nominee Notaro has attracted a loyal following via podcasts, TV shows and a famous set about her cancer diagnosis.","Comedian Tig Notaro unleashes her inner prankster in a playful stand-up special packed with funny anecdotes, parenting confessions and more.",Tig Notaro,13+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Tig Notaro
80134526,Bomb Scared,"
Deluxe Spain
Mediapro
Netflix
",Netflix,"Writers Borja Cobeaga and Diego San José (""Spanish Affair"") team up for this satire starring Javier Cámara (""Narcos"").","In this dark comedy, a dysfunctional group of wannabe Basque terrorists awaits word about a new mission while Spain makes a run at the World Cup title.","Javier Cámara, Julián López, Miren Ibarguren",16+ ,"International Films, Spanish Films, Comedies, Dark Comedies, Spoofs & Satires, Independent Films, Independent Comedies",Borja Cobeaga
80095197,7 años,,,,Loyalties are tested and cruelties revealed when four business partners spend a tense evening debating who will pay for the crime they committed.,"Paco León, Juana Acosta, Juan Pablo Raba",16+ ,"International Films, Spanish Films, Dramas",Roger Gual
80073486,Chelsea Does,Netflix,,Handler made history as only the second woman to host her own late-night TV show. She's written several bestselling books.,"In a provocative documentary series, comedian Chelsea Handler confronts personal and cultural hang-ups around four topics that fascinate her.",Chelsea Handler,16+ ,"Series, Documentary Programmes, American Programmes, Documentaries, Social & Cultural Documentaries",
80049065,W/ Bob & David,Netflix,,,"After being dishonorably discharged from the Navy Seals, Bob and David are back serving our country the way they do best -- making sketch comedy.","David Cross, Bob Odenkirk, John Ennis",16+ ,"Series, American Programmes, Comedy Programmes",
80223582,Yoo Byung Jae: Discomfort Zone,,,,Daring comedian Yoo Byung-jae connects criticism he's received from the general public to some of the most touchy issues in current Korean society.,Yoo Byung Jae,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Y. Joon Chung
80117902,Fire Chasers,,,,"As California's 2016 fire season rages, brave backcountry firefighters race to put out the flames, protect homes and save lives in this docuseries.",,16+ ,"Series, Documentary Programmes, American Programmes, Documentaries",
80134967,Jim Norton: Mouthful of Shame,,,,"In this unrestricted jaunt through a gleefully filthy mind, comic Jim Norton offers a personal perspective on romance, desire and sexual proclivities.",Jim Norton,18+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Shannon Hartman
80175822,Blazing Transfer Students,,,This series' over-the-top material gives the charismatic members of boy band Johnny’s West ample opportunity to shine.,"Featuring the boys of Johnny's West, a gang of zany transfer students are recruited for a mysterious mission ordained by their shadowy principal.","Daiki Shigeoka, Akito Kiriyama, Junta Nakama",16+ ,"Series, Japanese Programmes, TV Programmes based on Comics, Teen Programmes, Asian Programmes, Action & Adventure Programmes, Comedy Programmes",
80039655,Mike Epps: Don't Take It Personal,,,"Mike Epps launched his career with Def Comedy Jam and shot to fame as Day-Day Jones in two of Ice Cube's ""Friday"" films.",Mike Epps tears up the stage at L.A.'s historic Orpheum Theatre in a special packed with blistering impressions and unapologetically raunchy swagger.,Mike Epps,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",L. Frazier
80185321,Joe Mande’s Award-Winning Comedy Special,,,"The multitalented Mande has appeared on ""Modern Family"" and written episodes of ""Parks and Recreation"" and ""Kroll Show.""","Stand-up comic Joe Mande aims for critical adulation with this special that covers dating shows, ""Shark Tank,"" Jewish summer camp and much more.",Joe Mande,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Daniel Gray Longino
80005444,Print the Legend,Audax FilmsExhibit A,Netflix,"""A slick documentary with widespread appeal."" -Indiewire","This award-winning, original documentary chronicles the race for market leadership in 3D printing, the next wave of technological evolution.",,13+ ,Documentaries,"Luis Lopez, Clay Tweel"
80073289,Netflix Presents: The Characters,Netflix,,,We asked eight up-and-coming comedians for their wildest sketch and improv routines -- and got a new comedy series unlike anything else.,"Lauren Lapkus, John Early, Henry Zebrowski",16+ ,"Series, American Programmes, Comedy Programmes",
80049928,Five Came Back,RKO,RKO Radio Pictures,Narrator Meryl Streep won an Emmy for her work on this documentary series executive-produced by Steven Spielberg.,Five acclaimed contemporary directors tell the story of five legendary Hollywood filmmakers who enlisted in the armed forces to document World War II.,"Steven Spielberg, Guillermo del Toro, Lawrence Kasdan",16+ ,"Series, Award-winning TV Programmes, TV Programmes based on Books, Documentary Programmes, American Programmes, Documentaries, Critically-acclaimed Documentaries, Historical Documentaries, Military Documentaries",Laurent Bouzereau
80183088,Mea Culpa,,,,"Raw and outspoken, comedian Alexis de Anda bares her soul about weddings, exercise, sex, gynecologists, drugs and much more in this stand-up special.",Alexis de Anda,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy","Raúl Campos, Jan Suter"
80133550,Mike Birbiglia: Thank God for Jokes,,,,"Comedian Mike Birbiglia takes the stage in Brooklyn and hits on hard truths about puppets, late people and the very real dangers of being funny.",Mike Birbiglia,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy","Seth Barrish, Mike Birbiglia"
80185322,Lynne Koplitz: Hormonal Beast,,,,"Unabashed comedian Lynne Koplitz offers a woman's take on being crazy, the benefits of childlessness and the three things all men really want.",Lynne Koplitz,16+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Marcus Raboy
80208273,Judah Friedlander: America Is the Greatest Country in the United States,,,"Though best known for ""30 Rock,"" Friedlander earned critical acclaim for his role in the 2003 film ""American Splendor.""","Deadpan comic and self-proclaimed world champion Judah Friedlander performs over several nights in New York, explaining why America is No. 1.",Judah Friedlander,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Judah Friedlander
